chain_id,tx_hash,tx_fee_wei,from,to
8453,0x20c53aa93afada18c9ec250b29eabd48f2a2dcc5d873bc7ee13f3d9d9d411e58,2099179058624,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0xa9f1b9195d6ba0a754cb6c269fc16d841271a441d40262ea47dd31a41cc08e9c,2259638851400,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0xcf07869931a288d79b380f441c1fd4b9fec8058f2e724b7d9801c9a183989722,2441378559740,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x6c0942aaeac86e5a66cefe231f09ac5cad3c3c129d20d4fd721a0be3d0684cf7,1804713214088,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x3eabbce0e457b48024a5c13529680ecfca5e0499730915e455e89db539870015,2021223562352,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0xd5aa227da7f9dd5ac0417222807099a9d27d1b96f2d920565bfb55e9f0e0b3c3,2481133567752,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x95ff110d12684408313c32623e397a4a0cb59ba62c6b22505511b05948f48b37,2658851548080,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0xae9ec4aba93f32f1413f4cfb5f7f0451a09d6a02bb1fb31f6ebea60c130babbe,4654331472768,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x3e1c5d20d6fd7b7289188bef67c95c8556315223d843c4a0ec2f413b52cdc65d,3882247723616,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0xb7bfa6564b08124b73221ba5dece109cb76d8511a6467f6104c11d904fc19fca,4833808905120,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x6536d2dcab551a8e23de2131bf773c28896ca6453b60fc5a3d5fc2f6764fde51,3926561177664,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x86ee114afd1cdd3b979c087dacb6b22d016bd67494bc10af5f31e25e961adacd,3398572577248,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x9bb6d33268c390db38bddcdbb7797fb26b2eb16c732397e5fe9fcdf1f3457098,3372528797120,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x3228bfdbd24deff26676eb2924880227968392247dd257ec06ecaa631aa3bf07,2214699822520,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x62120171617169c25af10bf662c41a6dd22165f55764f698e17e1443a27889cd,3185746323560,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x0ae63b2c54b891b32c9595ea724ae9f4ce1c789a1de373242b2c5ec89d30f295,1652311272996,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x34dc3aed3a3a70b910518dc068622a5a4c3e40b09c5dcc0f93ee1b336f011b14,1620833861184,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0xc2fa29809efa79f30c0a1d3c01c741c6138bd07f2a734affa4bd64a139bd408d,2438077165376,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x8086573565753925844a69e1751196bb4260e8ffdbd5e57cec5ff3cc09fe9ae5,2616870134592,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0xbfc0289aea95bb65726eb2f3148956669aed545f4c4bb7bdf43dfb917888a9a2,2389426460768,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x921338c6ee71d359d6a0c8e4eceb9a1dde0d728b5ef59b80db882aab649e8b83,3346520820864,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x064e3a4d2d3d9acd48d1650786e299dfb9f15b25cd61d65b78227921b68bb2c2,3684847337552,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0xa94ec43d407f00581ad09062ab679d989d8d0b88abb92defde887679158f930a,1750717283080,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x140a154f372905a29c3c5c006f73a14ccf8632f3c6ac83b625856dd5820e8218,1769723446920,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0xe3d08dda954879baf42fbcf97b42374cdf50fa71a8bb143c80c37c2802f5cf63,1706286012320,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x8c14960916d88e6a971a9e45657dcbb665d96517833d52590634463ef5fbcb6a,1705563120860,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x044e2b745825e1cc51279b09723e0e49e3c15c3de5a58b2e863f204aafd46f5c,1752616301920,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x109a328bdd49473726d76e7e5b02a714aea7fbb4cc915d81b20b605079f4425b,2117482949576,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x0823429dac161ccc9980602b6bf6a99ad001fd6d89082fac74fe824f2e6801e4,2989254150620,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x2338bb94aec72e46241485c6974b6c88eceb5d953cc68cf94b7bee751ccef8c9,3757360494728,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x932e817a643ad6128a44f7840653cbb4997351ba139eade08beae1d38fe85640,6037066657196,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x35a1c7befc34f6e9c6ca480be03080286cdfa3916e552c5b071614e37cbb61ed,4292085386924,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0xb11918670940a4780c253ad45a2678b27b4e7f1be13b766feeeb085be65e6254,3092071179320,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x7c3f1f7f40b19cf61c885bb5af86ba6cdbe3b036c2633a031c66f79e758f5e60,4009558272640,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x49b5ee227d53b88d02f4849be1e299c72a11e78a0e14a1bf0a2c2ddb5cc86d0e,3377115957888,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x65b5a569dbf9d8933bcc32808ed32e10fc0c0279bdd72cbc7b1b4a34826ebc7e,2664549463472,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0xdf43cae74dce97c6c8c6cb7bad5ca7f7f62d2e8ce7334e82c3be5860631572b9,1924617952240,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0xefccbe3bddeacdff51cd03dc65bc3e4435e75929c869368f19c70f8f89ea2e2a,2025551457600,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x0ae136e349eeea87d904124848d22213e6b03f37c8567bae8069b16b2a46ef23,2109996383852,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x3485bda8d24c96be09a1ce33e655c2a68745fd4aa41342513f0c39f7a02d1bb1,2353024372920,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x23ca045c1beb04c19d9a732c5fa950eb2d1035c1d420f56489303a20ddd46c6b,3283576028492,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x2e0c4f7fed09349d593862bec27b48fdf868e106a9ac484d570f3c838b59f0b0,2678958165208,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x48017df46d4f7d492c22bcbb03629366b4b409eea3f99285036c6dae516c4b35,1913678994752,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x00c1d76224ca61e10056104c64707f09a03b5d345ac09e8393ff4d36818eb07d,1753809812480,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x182d85dba02258bb33ba767649cb756a70686a503188dd7b61f7112e93b3c0de,1971498079936,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0xda094cfb4f943a44c2aecc19d063c2ac6fb7486029d48f62a89c6e93508b6d10,2942638264052,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0xeb2033b9316589da1876c8f163afa2dbfe08ab4b68281034044b7c8bebed32b5,2713271019840,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x7b167072983f330a78a6a5c16cee80457496eb29001280fb1640e65e0dfbed2a,3254110706112,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x30942dadae8eb22e3d502577e9b2837d3d446f4153bfb58cad148d859c09ba04,3172113225084,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x52b647fe63f2c3d1a7a423d6a376ee7814951d5bb4ed74919d18cf359c31fe39,3473217503424,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x0dae604ceb03ecdc8fc8057d67b6b4c1da580a216283c2a40ddab61753a92290,1864292608688,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x032bddc40d36d08180c4741b3752e24534436a6459809cf8dda7138494341b20,1704495786240,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x9f754177727fdaa88d1afdb89645661f4fee1d016f705d192e29c4c2b1db56bf,1704959760200,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0xb26ed7d4330835efb9564709b92d6c55c29fdca1dc94d64df8f309840e324ff1,1979920568832,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x9d1d8e1f87fb3f71c3eaa00462756235cf1fa01529095c4a2b3dfdfea3549711,1822402172504,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x60147a9664f95ad604923958be368067c2f9e6cb0522a4ef1ea2eaaaae3969dd,3728320200608,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0xacb42ae3dd922b3634f2cd4b4178e4da7b2098228a045f9958f5027e88d42565,162927311589432,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x007720734f5df31255fd3507cc7fe3e54f37baf0ec2471553709cac363811a3e,116683109815904,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x002635cab62bd0b94cec0f8ed757b8d2e1dc51e968277d64978629b26c0daa32,49229307756640,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x42a16f1b7beb302b59ffb757d6d532b3adb8f0a1ac50cd042109b23fe254e767,44200753800528,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x4916e21c69863e3b266eb7af2328f05665cb8cd2916d8a8f364d6c46d641ade3,52012972984960,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x3a6e321b0c6d030aeab95a2fc1cb1fbb830d9ad314fb3b5ccad43e2ee846b8c6,58748785418520,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x6e9c63fdd92805c85bf2dc22df10713f031ffa73c0316eb827c2d0586ba63baa,52661686783992,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0xe0e632c5a7060cc391305fef2a5606b6f44831eafab99e5ca6211d1a350a6011,4356399138020,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x904b4e97a5b509fa594ee00506b7cde617fce1c79350a86205e11910bd4fbecf,7086199952992,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0xa20eb7e8ccf006a3333786b68b891884bd4ec2244c1b7288d37755538e73804d,2514335185208,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x0e34355697ddd1631da866fecb01736cf092c7b3206af452cc7ca884b5cdc06e,2666305945040,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0xbba2fcac76973123b031ce45ab757e0ab26ac62e02dc397cc3e0fefa5d0ca768,6627074380640,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x94ab5868c84fea7ab3a240e417c2066bef00a1159a82134f1176988bb6dcf12e,7287062732064,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0xfa6d28cef7d31b88da84c57ce80129fb1e3c6acd650a3d3ec95b55d605b3639c,2684358524384,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x6b1445543f748e9c6e6d019835736d97ba99b1386fb5712a4fe0b709eae31887,1952288487156,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0xfae7d504d54029a1a2d92ea5577c10f20faef86713300d05c1eccb39cdb76585,1911533223080,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0xe7bdf54977293c793e5991f91b4c80763fd32b80670f56e51fc442807f88b001,1703728227360,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x9a5f71be2eef13a70f84364a36c35cef5c30067b9fecb217904462f27d90789f,4626787816032,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0xa1185396fb1a286e3d8b717d8f42fea45935943cd37f53655422b7de7fbd5d89,3276250282220,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x68516a34c79eeedc9175f15b62a7f91a6aac148e54eba9a493cdee4da05ea740,3503067416160,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0xc7bc154100a621356b8ffa109a5e6ea3143b7c43492336d7b01559345b44f897,5003037867776,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0xeddd50931327ce78eee2172fb71351da4bbeb7c12d2bc54aec2742b4ad000554,3337075577100,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x7ee2b5f30aeed49c5fe168f2c014c6e9489a3aadb5739a78af96b048308bb1d0,4463227773032,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x7027de7d964eab4142f96e8d14bb459690a6a3fa8439e268f6b659c01edb6925,6848418298512,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0xfb7d888d4661a2c35de2ff016446f1bd236b0c95f4b00d8e80a9480e1cd1f5fa,8781844674800,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0xecb1409f864690ceb595992f7743d5d63ac1626615741748c7a981f29fadb36c,4992313065620,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x000a5195601f2bca94253f51d99101217ad8c887338ea21a7711fcc4ba954e5e,4088573306916,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0xbf8b89885d4cc8a809f550a5fd5ea5d91fa87b7a592911d48f197b1f4f55d66f,5048456872340,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x179d05ed1686b03c97493202dc9bd5137bfe636485ad54f9b719ebd20b24fa9c,5283731703180,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0xfc5c151e04451c5eb5b9fc639fdefbd90dc8d6dee5e563e9c660a36ce109aa66,4047617993408,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x13eb301d37133e893ea3827f7b49426604c2f3cfaa7e97ff2932ed122433a038,1952917647664,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x494fe3e338e3bc2379f153b7fdf34ca2b3a082943510863f84ef45895ceda553,1712219297556,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0xa5ea0b2d3bc898ff415df506d4785a198741288fbddeb28da464597af8016c75,1468949267384,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0xb2faad4ab092341f01b9ef559baee8c2e3ae0ebc0143709e3ec28b810328bd24,1463764665080,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0xc2f67c3de51ff7e49e19c05e7f16d7fe79d43c42f76179079677dc224a156d5f,1489268670000,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x783e17954af1282da80db59d127cc4956eb71bc27c27e69cfe0fe9f37e20cc78,2184946318912,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0xd90e45b7cc24164da45dce140f04cd8ca6b7b65d16350b92748fc2db5ebbb413,1750827895200,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x676967053714aaa932ba9f8cf6b47eed814d96e2ffa9c5f5f04217ac627138da,2422235109888,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x7a822933c3f81bf846d718d91cbb6f8b7d28f664d86968fa698333fcf5484c21,2395206321984,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x7547ee5ed743ef960f7df83ea5b939b019e6d1476b0b320dfa55fc348fb046c0,2304267247280,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x664edc05717109c66aac264370d794016484597091a5feaeadd48b09bd091a31,2111852298848,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0xb74317dd93bcfe6592dbda5007aef3cbd0797ae84ad43a1eb385d943f1b22e68,1998482237760,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x1fe70fa74c29693f06ed8f92da21192368515f7f20bac82060bba1629f7cca87,2091587694800,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x194d88d57dfa416f40a7a57fcf02698e6a3b34109475c813548d2755c48939ef,2939413112064,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0xcb55732b4be2f3afde43388cc8f800b6f6143528914b4f3009da2899f37c26d9,5571403797620,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0xc438a8e6d91ce3f643e9ae74923bf3213fe35ac4725ea40c975731c0c529adfb,3538053649280,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0xceb703951e69267d70873f3025bd9bfcd05cc4376895e0fdae88956ad7e3b062,3665730570688,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0xdf138b1a03b06499f4e7e3db7f7bd0ea809c05f7d0f0774c52b51df72ca305ef,4739823843760,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0xaf419ed368b7ec0d94bd7b8dc3cb46b618b26c65c9827554e40112a431541f0d,5173938802080,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x5a2b0c637bab6e2fc28739190f27323710d39b8adc12b500906d24e5d4b593c9,5099463849992,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x6c165e1112a8c4d6821f2896032d3d2d20238f983bf3ea92eaf9ffad33f61017,9547484589536,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0xa3170b161af4782e1b92cba581b631ff9a118b7b264159631c8f16150d30cbda,9174799599264,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x2e6192168aeef89a195c4ccd4e8712d1ac1f6ac5238dec674d7492de2d2aafbb,5570868894552,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0xd3fd2f5015a68941b77e61c64ec6824c72ec41f66f220ac98efe13d70c5d50a5,4673571905984,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x6eabdf4dd7fe648422775fe4ad13b255fac31f784cdc2cabaf3588a9234ee730,3640535108192,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x6f95175a6cf768fb89508bf62e7b53c154fd95b87d9c46416ca36dfdd313ddf5,2795541916064,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0xa1eed9cd8dcd5be6ce26c0113d6292ba1957508380f4b9bdd9a86c57c00904ed,2900291660416,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x0652b99fbc9dbb14fb58799fa72c9b55bd32c674bb60ad2f89e706e6ca8f9659,4520169996372,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x728f097e474fe9d0c6f104c0781e59ca198d5fa8e128ff7c2440e900debe244f,5359306971924,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0xd9818bd848a02f69e1607264cda14ad860a98cb8e79d59d8261978a530c11ede,3481018739680,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x32c9b95ed4c577b1cdf3db2b39d24fe07f6c0deb717fd541a321c1c9e847e0b1,3440087480200,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0xc68e776643f266832ee9569a8a1150532fdc4753b6efc53cdb31a89a0783abf3,4759161890704,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x77e4374d5e18e0870fb32335909fe5358c63dab57f10628f17925fb59d259353,3883643527632,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x136b6c804bf9d23327bbcf165322d604f5778f6841a4c23a0d3fb9290e2cc0ec,2478866624128,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0xf0d99412adff55f225e4c820f5b72e968382b44aef44b156053cc65853cc6eac,2559875493792,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0x4448e12d2bb32df97a0383fc170ae58daa9fa67d45ab1ef06b4232f1ee2beb1b,2559986175728,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
8453,0xa99e6ad21f3fb2b6b2ab62428c094898c01f19391bb1c244a81b492b0c276abd,2138209167488,0x44eb418a966ff47f5af6f48aea6afde0bf193a8d,0xa83ca7775bc2889825bcdedffa5b758cf69e8794
